student_id,full_name,gender,major,overall_average_score,overall_attendance_percentage,course_count,failed_courses
2404,Erica Kennedy,Female,Computer Science,87.86,65.61,20,0
4050,Ravindu Herath,Male,Computer Science,87.86,65.31,19,0
4740,Kavindi Abeysekera,Female,Biology,87.86,59.02,16,0
4889,Ayesh Ranatunga,Male,Computer Science,87.85,69.55,21,0
6487,Lahiru Gunawardena,Male,Mathematics,87.84,75.77,20,0
8962,Chamara Ekanayake,Male,Computer Science,87.84,71.44,23,0
9427,Sahan Dias,Male,Biology,87.84,67.79,19,0
2150,Matthew Zamora,Female,Computer Science,87.84,67.35,21,0
1891,Jennifer Wagner,Male,Biology,87.84,67.32,20,0
2971,Nancy Rasmussen,Female,Physics,87.84,66.51,19,0
4067,Chamara Senanayake,Male,Computer Science,87.84,66.04,20,0
3155,Nadeesha Ekanayake,Female,Computer Science,87.84,63.1,23,0
6512,Supun Jayasinghe,Male,Computer Science,87.83,69.87,22,0
10775,Sanduni Wijesinghe,Female,Computer Science,87.83,69.03,18,0
4420,Ishara Perera,Male,Physics,87.83,67.74,23,0
4221,Shehan Gunawardena,Male,Mathematics,87.83,65.4,17,0
10205,Ravindu Dias,Male,Computer Science,87.83,64.9,18,0
6851,Kusal Wijesinghe,Male,Mathematics,87.83,63.89,18,0
2945,Autumn White,Female,Biology,87.83,61.84,20,0
8595,Rashmi Ekanayake,Female,Physics,87.82,71.09,26,0
3078,Lahiru Silva,Male,Mathematics,87.82,70.04,21,0
9043,Ishani Ekanayake,Female,Computer Science,87.82,69.48,15,0
4001,Naveen Ranatunga,Male,Computer Science,87.82,69.31,23,0
10008,Ishani Silva,Female,Physics,87.82,68.34,24,0
6022,Piumi Perera,Female,Mathematics,87.82,67.91,19,0
8238,Tharushi Peiris,Female,Physics,87.82,67.76,21,0
4940,Sashini Senanayake,Female,Mathematics,87.82,67.26,16,0
9986,Sahan Abeysekera,Male,Mathematics,87.81,73.17,16,0
2935,Troy Lawson,Male,Physics,87.81,72.97,22,0
8728,Nimal Senanayake,Male,Biology,87.81,71.51,24,0
6311,Ishara Dias,Male,Physics,87.81,69.53,21,0
4873,Kusal Herath,Male,Biology,87.81,67.23,21,0
1354,Kevin Ramirez,Female,Physics,87.81,66.92,16,0
8529,Ishara Rajapaksha,Male,Computer Science,87.81,66.09,22,0
2332,Kim Meyers,Male,Biology,87.81,65.44,19,0
1531,Alexander Cantu,Male,Mathematics,87.81,65.42,19,0
3354,Ayesh Madushanka,Male,Computer Science,87.8,71.29,17,0
1461,Jennifer Moyer,Male,Biology,87.8,68.69,19,0
9318,Ishara Gunawardena,Male,Mathematics,87.8,66.11,19,0
10773,Tharushi Fernando,Female,Physics,87.8,66.05,20,0
3507,Nadeesha Silva,Female,Computer Science,87.79,73.18,19,0
6376,Madhavi Ranatunga,Female,Mathematics,87.79,73.08,15,0
2561,Janet Mendoza,Female,Biology,87.79,71.69,19,0
5842,Sachini Madushanka,Female,Mathematics,87.79,69.03,18,0
10021,Kusal Herath,Male,Mathematics,87.79,66.97,21,0
1690,Dawn Ortiz,Male,Computer Science,87.78,71.65,19,0
1707,Laurie Cobb,Male,Computer Science,87.77,72.71,25,0
4057,Kasun Perera,Male,Mathematics,87.77,70.46,19,0
9454,Kasun Fernando,Male,Computer Science,87.77,69.62,21,0
7914,Kavindi Gunawardena,Female,Computer Science,87.77,69.33,18,0
1687,Sarah Collins,Male,Physics,87.76,70.61,23,0
7395,Nadeesha Gunawardena,Female,Biology,87.76,65.53,22,0
9654,Kasun Herath,Male,Mathematics,87.76,62.23,19,0
5229,Madhavi Herath,Female,Mathematics,87.75,75.07,18,0
9502,Rashmi Dias,Female,Computer Science,87.75,71.35,18,0
1059,Kara Martin,Female,Biology,87.75,68.48,23,0
9380,Shehan Gunawardena,Male,Physics,87.75,66.52,21,0
2219,Grace Hunter,Male,Physics,87.75,65.18,23,0
1635,Peter Hodges,Female,,87.74,70.92,21,0
6393,Sashini Silva,Female,Physics,87.73,71.67,20,0
4628,Lahiru Abeysekera,Male,Computer Science,87.73,66.95,17,0
4156,Madhavi Ranatunga,Female,Computer Science,87.72,70.87,19,0
4985,Naveen Senanayake,Male,Physics,87.72,69.72,20,0
6349,Ayesh Madushanka,Male,Computer Science,87.72,68.27,20,0
9847,Hiruni Madushanka,Female,Biology,87.72,63.02,21,0
4902,Chamara Abeysekera,Male,Biology,87.71,70.58,25,0
9417,Amandi Wijesinghe,Female,Mathematics,87.71,70.55,21,0
5956,Kasun Madushanka,Male,Mathematics,87.71,67.8,20,0
8600,Ayesh Senanayake,Male,Physics,87.71,66.19,23,0
5545,Sanduni Dias,Female,Computer Science,87.71,64.41,21,0
2500,Michelle Morris,Female,Biology,87.71,64.38,22,0
1846,John Chang,Female,Computer Science,87.71,62.04,20,0
5748,Sanduni Abeysekera,Female,Mathematics,87.7,72.23,21,0
1882,Blake Lopez,Female,Computer Science,87.7,69.88,18,0
3023,Amal Gunawardena,Male,Biology,87.7,68.03,18,0
9851,Kusal Ranatunga,Male,Biology,87.69,73.08,21,0
9687,Tharindu Ekanayake,Male,Physics,87.69,72.07,22,0
5549,Piumi Wijesinghe,Female,Computer Science,87.69,70.27,23,0
3729,Nadeesha Wijesinghe,Female,Physics,87.69,68.81,23,0
8738,Dilan Ekanayake,Male,Mathematics,87.69,68.05,16,0
4765,Ayesh Madushanka,Male,Physics,87.68,69.97,21,0
1650,Jackson Rivas,Male,Biology,87.68,63.89,22,0
8494,Amal Jayasinghe,Male,Computer Science,87.68,62.96,20,0
10702,Madhavi Fernando,Female,Mathematics,87.67,69.94,22,0
3787,Lahiru Peiris,Male,Computer Science,87.67,69.16,23,0
7497,Shehan Silva,Male,Biology,87.67,67.4,19,0
5121,Dilan Wijesinghe,Male,Computer Science,87.67,62.17,26,0
7477,Piumi Dias,Female,Physics,87.66,71.03,21,0
3182,Dilini Senanayake,Female,Mathematics,87.65,71.72,18,0
5853,Sanduni Dias,Female,Physics,87.65,70.24,21,0
8627,Kavindi Wijesinghe,Female,Physics,87.65,68.23,26,0
8495,Nadeesha Peiris,Female,Mathematics,87.65,66.1,20,0
7515,Nadeesha Rajapaksha,Female,Biology,87.64,70.37,19,0
9854,Nethmi Silva,Female,Mathematics,87.64,69.72,21,0
2976,Gabriel Casey,Male,Biology,87.64,68.88,20,0
4113,Dilini Abeysekera,Female,Mathematics,87.64,64.58,18,0
8986,Dilini Abeysekera,Female,Biology,87.64,64.0,19,0
1778,Nicole Montgomery,Female,Mathematics,87.64,63.67,18,0
2033,Donna Lewis,Male,Biology,87.64,63.57,21,0
4100,Rashmi Perera,Female,Physics,87.63,72.32,21,0
1185,Heather Gonzalez,Male,Computer Science,87.63,70.35,19,0
4593,Nimal Madushanka,Male,Biology,87.63,68.87,22,0
7845,Dinithi Rajapaksha,Female,Mathematics,87.63,65.46,20,0
4115,Kusal Gunawardena,Male,Mathematics,87.63,63.74,23,0
2559,Laurie Burgess,Male,Computer Science,87.63,61.27,24,0
1388,Daisy Johnson,Female,Computer Science,87.62,63.99,22,0
1344,Ivan Cook,Male,Computer Science,87.62,63.15,24,0
7288,Nethmi Abeysekera,Female,Computer Science,87.61,69.25,23,0
3779,Dilan Jayasinghe,Male,Mathematics,87.61,67.66,24,0
4838,Kusal Ekanayake,Male,Physics,87.61,66.66,19,0
8100,Shehan Gunawardena,Male,Computer Science,87.61,66.23,20,0
4364,Tharindu Herath,Male,Physics,87.61,66.0,20,0
1195,Melissa Small,Female,Biology,87.61,64.97,23,0
1051,Cindy Tucker,Female,Physics,87.61,63.4,20,0
9545,Nimal Rajapaksha,Male,Biology,87.6,68.46,23,0
8119,Kavindi Senanayake,Female,Mathematics,87.6,67.04,18,0
4217,Dilini Perera,Female,Mathematics,87.6,66.93,23,0
7759,Shehan Senanayake,Male,Mathematics,87.59,75.09,22,0
7445,Tharushi Madushanka,Female,Physics,87.59,72.24,21,0
1620,Shane Reyes,Male,Physics,87.59,69.22,24,0
4315,Kavindi Madushanka,Female,Computer Science,87.59,68.44,19,0
5567,Chamara Ekanayake,Male,Physics,87.59,66.74,18,0
1066,Jeremy Walker,Male,Mathematics,87.58,70.51,21,0
7883,Kusal Senanayake,Male,Mathematics,87.57,71.91,20,0
3058,Tharushi Abeysekera,Female,Mathematics,87.57,69.14,19,0
8358,Ravindu Fernando,Male,Physics,87.57,66.36,23,0
9752,Amal Peiris,Male,Mathematics,87.57,65.38,20,0
5730,Kasun Dias,Male,Physics,87.57,60.48,19,0
3907,Ravindu Senanayake,Male,Mathematics,87.56,69.16,21,0
2718,Joshua Guzman,Female,Computer Science,87.56,68.11,23,0
9628,Ishara Ranatunga,Male,Computer Science,87.55,67.53,25,0
2433,Jessica Warren,Male,Computer Science,87.55,65.36,23,0
3930,Supun Perera,Male,Physics,87.55,64.4,20,0
7529,Shehan Jayasinghe,Male,Computer Science,87.54,72.18,17,0
4191,Madhavi Abeysekera,Female,Biology,87.54,71.09,24,0
2611,Maria Villanueva,Male,Mathematics,87.54,70.12,26,0
4068,Dilini Ranatunga,Female,Computer Science,87.54,69.94,20,0
1714,Lori Sims,Female,Biology,87.54,67.87,22,0
8731,Sashini Abeysekera,Female,Mathematics,87.54,66.59,21,0
9489,Rashmi Ekanayake,Female,Physics,87.54,64.06,21,0
10314,Dilini Abeysekera,Female,Physics,87.53,73.59,20,0
9034,Lahiru Dias,Male,Mathematics,87.53,64.67,18,0
1550,Jennifer Walker,Female,Mathematics,87.52,68.39,22,0
2583,Victor Reese,Male,Biology,87.52,66.42,23,0
5508,Sachini Silva,Female,Mathematics,87.52,66.16,21,0
1618,Alexis Wood,Female,Computer Science,87.51,71.14,19,0
2313,Allison Jenkins,Female,Mathematics,87.51,66.96,20,0
1432,Joseph Walker,Female,Mathematics,87.51,65.22,24,0
6394,Kusal Ekanayake,Male,Biology,87.51,63.24,21,0
3613,Tharindu Perera,Male,Mathematics,87.51,58.72,21,0
3916,Ishani Peiris,Female,Physics,87.5,70.0,24,0
5676,Ishara Herath,Male,Mathematics,87.5,65.21,18,0
6565,Ravindu Abeysekera,Male,Physics,87.49,68.79,21,0
9728,Piumi Senanayake,Female,Mathematics,87.49,67.36,22,0
1853,Kimberly Lewis,Male,Computer Science,87.49,62.16,17,0
2980,Bruce White,Female,Physics,87.48,68.28,19,0
9279,Shehan Madushanka,Male,Physics,87.48,68.25,18,0
7933,Sanduni Ranatunga,Female,Biology,87.48,67.87,19,0
1847,Lisa Summers,Female,Computer Science,87.48,66.53,17,0
8914,Nadeesha Silva,Female,Mathematics,87.48,66.49,17,0
8496,Tharushi Ranatunga,Female,Computer Science,87.48,64.65,19,0
5879,Nethmi Fernando,Female,Computer Science,87.48,63.4,18,0
4178,Amandi Perera,Female,Physics,87.48,61.17,19,0
1124,Tina Taylor,Female,Physics,87.47,75.6,21,0
10086,Piumi Ekanayake,Female,Biology,87.47,68.59,22,0
10527,Dilini Senanayake,Female,Mathematics,87.47,63.61,20,0
4070,Naveen Wijesinghe,Male,Physics,87.46,72.18,20,0
1961,Rebecca Solis,Male,Mathematics,87.46,70.86,19,0
9667,Sachini Fernando,Female,Mathematics,87.46,63.19,20,0
2398,James Delgado,Male,Biology,87.45,69.51,21,0
7141,Chamara Ekanayake,Male,Computer Science,87.45,63.2,24,0
7010,Supun Dias,Male,Biology,87.45,61.7,19,0
7000,Lahiru Senanayake,Male,Mathematics,87.45,57.34,18,0
3672,Ayesh Abeysekera,Male,Physics,87.44,76.63,23,0
3850,Tharushi Herath,Female,Biology,87.44,68.16,25,0
8837,Sachini Gunawardena,Female,Biology,87.44,66.54,21,0
4277,Sachini Abeysekera,Female,Mathematics,87.44,65.15,18,0
10371,Kasun Abeysekera,Male,Physics,87.43,72.55,24,0
1768,Stephanie Hale,Female,Mathematics,87.43,69.04,20,0
5302,Amandi Jayasinghe,Female,Physics,87.43,65.06,25,0
6926,Ishani Peiris,Female,Mathematics,87.43,64.8,18,0
10176,Ayesh Madushanka,Male,Physics,87.42,73.72,22,0
2379,Erica Robinson,Female,Physics,87.42,69.2,25,0
2222,Daniel Andrews,Female,Physics,87.42,68.48,18,0
10484,Sashini Jayasinghe,Female,Mathematics,87.42,64.17,19,0
3834,Sashini Ranatunga,Female,Computer Science,87.42,60.37,22,0
7959,Kusal Rajapaksha,Male,Biology,87.41,72.23,19,0
8354,Kasun Peiris,Male,Mathematics,87.41,70.2,23,0
8082,Piumi Jayasinghe,Female,Biology,87.41,69.59,16,0
2525,Gabriel Brooks,Female,Computer Science,87.41,67.36,20,0
10453,Dilan Gunawardena,Male,Biology,87.41,67.33,21,0
9291,Sachini Senanayake,Female,Computer Science,87.41,66.25,17,0
4571,Piumi Madushanka,Female,Biology,87.4,66.16,20,0
1636,Russell Vargas,Female,Mathematics,87.4,63.46,20,0
9533,Nadeesha Ekanayake,Female,Physics,87.39,68.46,20,0
6798,Ravindu Abeysekera,Male,Computer Science,87.39,68.18,18,0
6188,Tharindu Ranatunga,Male,Mathematics,87.38,71.8,17,0
9311,Sahan Ranatunga,Male,Mathematics,87.38,69.4,24,0
6202,Nimal Madushanka,Male,Computer Science,87.38,69.06,24,0
10968,Naveen Rajapaksha,Male,Physics,87.38,69.02,23,0
4340,Dilan Fernando,Male,Biology,87.38,66.83,20,0
10584,Madhavi Silva,Female,Biology,87.38,66.63,22,0
1111,Catherine Welch,Female,Biology,87.38,61.22,21,0
2127,Brittany Young,Male,Computer Science,87.37,71.99,22,0
10317,Ishani Perera,Female,Physics,87.37,67.02,21,0
2139,Jeffrey Taylor,Female,Biology,87.37,63.43,22,0
2448,Latoya Chaney,Female,Computer Science,87.36,76.04,16,0
7969,Naveen Gunawardena,Male,Biology,87.36,65.89,19,0
8409,Ravindu Senanayake,Male,Mathematics,87.36,59.27,17,0
10091,Amal Senanayake,Male,Computer Science,87.35,68.7,20,0
7903,Sachini Abeysekera,Female,Mathematics,87.34,68.17,20,0
5451,Amandi Silva,Female,Biology,87.34,63.99,18,0
10254,Ishani Fernando,Female,Physics,87.34,62.16,17,0
1306,Anthony Miller,Male,Mathematics,87.34,61.2,19,0
6486,Sachini Ekanayake,Female,Computer Science,87.33,74.29,22,0
7740,Rashmi Madushanka,Female,Computer Science,87.33,70.98,23,0
6233,Madhavi Ekanayake,Female,Computer Science,87.33,64.96,20,0
1578,Benjamin Smith,Male,Computer Science,87.33,63.2,20,0
3234,Sanduni Herath,Female,Physics,87.32,68.92,19,0
3634,Rashmi Senanayake,Female,Mathematics,87.32,68.56,19,0
5040,Nethmi Jayasinghe,Female,Biology,87.32,67.72,20,0
6096,Ishani Gunawardena,Female,Physics,87.32,66.91,25,0
10458,Hiruni Fernando,Female,Biology,87.32,64.29,17,0
10125,Nimal Herath,Male,Biology,87.32,62.36,25,0
3254,Sashini Fernando,Female,Mathematics,87.31,69.27,15,0
8377,Dinithi Perera,Female,Biology,87.31,68.7,21,0
2297,Stephanie Bray,Female,Mathematics,87.31,66.08,23,0
10198,Chamara Madushanka,Male,Mathematics,87.31,65.93,18,0
7487,Chamara Wijesinghe,Male,Computer Science,87.3,71.2,22,0
6168,Ishara Perera,Male,Computer Science,87.3,68.26,19,0
10521,Kavindi Gunawardena,Female,Mathematics,87.3,67.94,18,0
10225,Naveen Abeysekera,Male,Computer Science,87.3,63.52,22,0
6378,Sanduni Ekanayake,Female,Physics,87.29,69.92,20,0
9709,Shehan Wijesinghe,Male,Physics,87.29,69.28,21,0
8270,Tharushi Dias,Female,Computer Science,87.28,74.52,21,0
2246,Sandy Smith,Female,Computer Science,87.28,68.52,25,0
8434,Sahan Ranatunga,Male,Computer Science,87.28,68.49,22,0
3998,Dilan Rajapaksha,Male,Physics,87.28,65.86,18,0
6135,Rashmi Ranatunga,Female,Physics,87.28,65.73,20,0
1070,Stephen Nelson,Male,Mathematics,87.28,62.77,21,0
9317,Hiruni Madushanka,Female,Computer Science,87.27,66.94,19,0
4071,Dilan Perera,Male,Mathematics,87.27,66.12,15,0
4905,Lahiru Dias,Male,Biology,87.27,65.29,23,0
4291,Naveen Silva,Male,Computer Science,87.27,65.23,20,0
6266,Ishara Herath,Male,Biology,87.26,72.75,18,0
4492,Hiruni Silva,Female,Physics,87.26,71.44,21,0
8645,Sachini Madushanka,Female,Biology,87.26,69.18,21,0
6954,Ishara Peiris,Male,Mathematics,87.26,68.18,17,0
8885,Ayesh Silva,Male,Computer Science,87.26,62.39,27,0
5083,Ayesh Jayasinghe,Male,Biology,87.25,73.35,23,0
7028,Kavindi Peiris,Female,Biology,87.25,69.54,25,0
9992,Lahiru Senanayake,Male,Biology,87.25,65.72,21,0
5426,Amandi Wijesinghe,Female,Biology,87.25,63.63,21,0
3424,Hiruni Peiris,Female,Computer Science,87.24,71.19,19,0
10511,Sashini Dias,Female,Physics,87.24,71.07,22,0
1892,John Simmons,Female,Computer Science,87.24,67.14,24,0
5913,Nimal Dias,Male,Physics,87.24,66.69,20,0
2878,Tracey Larson,Female,Physics,87.24,64.15,22,0
6179,Nethmi Herath,Female,Biology,87.23,70.06,22,0
9386,Nadeesha Rajapaksha,Female,Biology,87.23,68.49,20,0
7095,Tharindu Gunawardena,Male,Physics,87.23,65.38,14,0
2358,Brooke Doyle,Male,Physics,87.23,64.67,21,0
4126,Supun Gunawardena,Male,Biology,87.22,75.27,23,0
1012,Ann Ritter,Female,Mathematics,87.22,74.29,17,0
1698,Derek Garza,Male,Computer Science,87.22,68.5,20,0
6953,Amal Gunawardena,Male,Biology,87.22,67.71,18,0
5686,Tharushi Fernando,Female,Computer Science,87.22,62.68,21,0
1459,Matthew Haley,Female,Biology,87.21,70.68,20,0
5530,Ayesh Fernando,Male,Computer Science,87.21,68.15,22,0
3537,Dilan Herath,Male,Biology,87.21,63.91,19,0
4672,Dinithi Madushanka,Female,Biology,87.2,73.43,23,0
9083,Ishara Madushanka,Male,Computer Science,87.2,67.17,23,0
1409,Kenneth Franklin,Female,Physics,87.18,74.32,21,0
2353,Cheryl Delgado,Female,Mathematics,87.18,72.19,17,0
8753,Nadeesha Gunawardena,Female,Physics,87.18,68.08,21,0
5688,Kavindi Rajapaksha,Female,Biology,87.18,67.58,20,0
8448,Sashini Peiris,Female,Computer Science,87.18,62.16,19,0
2754,Amanda Nelson,Male,Computer Science,87.17,77.0,23,0
3310,Kusal Jayasinghe,Male,Physics,87.17,67.07,20,0
3614,Sachini Herath,Female,Computer Science,87.17,65.94,21,0
8592,Tharushi Dias,Female,Mathematics,87.17,59.82,21,0
10476,Sanduni Abeysekera,Female,Biology,87.16,74.51,20,0
2668,Andre Wells,Female,Biology,87.15,67.49,18,0
8081,Sashini Abeysekera,Female,Computer Science,87.15,62.83,24,0
2803,Bryan Miller,Female,Mathematics,87.14,71.4,15,0
9652,Dilan Gunawardena,Male,Biology,87.14,68.39,23,0
3619,Amandi Silva,Female,Computer Science,87.14,63.93,21,0
7147,Ravindu Ranatunga,Male,Physics,87.14,62.95,25,0
9520,Hiruni Jayasinghe,Female,Mathematics,87.13,72.34,21,0
7592,Kusal Silva,Male,Physics,87.13,71.96,18,0
10046,Shehan Abeysekera,Male,Computer Science,87.13,69.79,22,0
2474,Randy Davidson,Male,Mathematics,87.12,69.89,20,0
4677,Dilan Perera,Male,Mathematics,87.12,68.41,19,0
4931,Chamara Ranatunga,Male,Mathematics,87.12,64.06,18,0
9285,Nadeesha Madushanka,Female,Physics,87.11,70.04,21,0
3300,Kavindi Silva,Female,Biology,87.11,68.55,20,0
1077,Daniel Thomas,Male,Biology,87.11,67.85,19,0
4596,Kusal Peiris,Male,Computer Science,87.11,66.26,22,0
4808,Tharushi Herath,Female,Physics,87.11,62.78,24,0
4288,Supun Rajapaksha,Male,Physics,87.1,72.22,22,0
5662,Nethmi Gunawardena,Female,Physics,87.1,71.64,26,0
1864,Matthew Lucas,Female,Biology,87.1,71.48,22,0
10851,Nadeesha Ranatunga,Female,Mathematics,87.1,68.35,22,0
4381,Ravindu Dias,Male,Computer Science,87.1,67.94,19,0
1267,Bobby Nelson,Female,Computer Science,87.1,63.95,19,0
9412,Piumi Wijesinghe,Female,Mathematics,87.09,72.38,19,0
4392,Sashini Peiris,Female,Computer Science,87.09,72.37,22,0
10864,Dilini Rajapaksha,Female,Physics,87.09,71.14,19,0
6485,Ishani Wijesinghe,Female,Biology,87.09,68.16,21,0
5224,Ishara Dias,Male,Physics,87.09,66.06,25,0
2919,Corey Romero,Female,Mathematics,87.09,65.84,27,0
10901,Rashmi Ekanayake,Female,Biology,87.08,60.92,20,0
10261,Tharindu Ekanayake,Male,Biology,87.07,72.37,20,0
2309,Allison Wade,Female,Computer Science,87.07,71.9,25,0
4839,Nethmi Silva,Female,Computer Science,87.07,70.62,19,0
6755,Tharushi Peiris,Female,Biology,87.07,62.12,24,0
5999,Ishara Abeysekera,Male,Computer Science,87.06,60.0,22,0
5389,Dilini Perera,Female,Mathematics,87.06,59.23,17,0
5090,Tharindu Ekanayake,Male,Computer Science,87.04,71.41,22,0
4909,Chamara Madushanka,Male,Biology,87.04,69.41,22,0
4767,Ayesh Senanayake,Male,Biology,87.04,66.54,17,0
2424,Adam Bailey,Male,Computer Science,87.04,63.64,21,0
7423,Ravindu Gunawardena,Male,Biology,87.04,63.43,22,0
4054,Shehan Ekanayake,Male,Biology,87.04,59.33,22,0
4747,Naveen Perera,Male,Physics,87.03,72.09,23,0
5099,Supun Jayasinghe,Male,Biology,87.03,71.81,22,0
4212,Ravindu Gunawardena,Male,Computer Science,87.03,69.59,19,0
3071,Ravindu Ranatunga,Male,Biology,87.03,65.71,21,0
2066,Ann Baldwin,Male,Physics,87.02,71.46,20,0
3706,Lahiru Fernando,Male,Mathematics,87.02,71.42,23,0
4956,Ayesh Perera,Male,Physics,87.02,67.44,21,0
1633,Andrew Huff,Male,Physics,87.02,66.36,22,0
8293,Ishani Abeysekera,Female,Mathematics,87.02,65.52,19,0
10658,Nadeesha Abeysekera,Female,Mathematics,87.02,61.73,21,0
8412,Dilini Senanayake,Female,Computer Science,87.01,68.94,17,0
8523,Hiruni Jayasinghe,Female,Physics,87.01,65.74,21,0
5201,Amal Abeysekera,Male,Biology,87.01,64.45,25,0
3586,Sanduni Ekanayake,Female,Biology,87.0,63.08,26,0
6103,Nimal Dias,Male,Mathematics,86.98,70.15,21,0
9087,Lahiru Madushanka,Male,Biology,86.98,69.19,18,0
9739,Tharindu Jayasinghe,Male,Computer Science,86.98,64.62,18,0
1116,Ryan Dunlap,Male,Biology,86.98,62.32,21,0
1337,Sandra Goodman,Female,Physics,86.97,71.46,24,0
2621,Sarah Crawford,Male,Biology,86.97,68.03,23,0
4325,Sanduni Jayasinghe,Female,Physics,86.97,65.76,18,0
1374,Erica Long,Female,Mathematics,86.96,70.12,21,0
9927,Dilini Rajapaksha,Female,Biology,86.96,69.59,19,0
9583,Piumi Rajapaksha,Female,Biology,86.96,68.86,24,0
2496,Joyce Dixon,Male,Biology,86.95,69.98,23,0
6657,Nethmi Rajapaksha,Female,Mathematics,86.95,67.96,20,0
8979,Madhavi Rajapaksha,Female,Biology,86.95,66.1,21,0
3371,Hiruni Peiris,Female,Physics,86.94,65.95,18,0
10516,Ayesh Peiris,Male,Computer Science,86.94,65.89,19,0
8251,Hiruni Silva,Female,Computer Science,86.94,65.68,18,0
4968,Sanduni Silva,Female,Physics,86.93,71.9,20,0
9497,Kavindi Senanayake,Female,Biology,86.93,69.49,21,0
1876,James Bryant,Male,Physics,86.93,67.32,21,0
10993,Supun Madushanka,Male,Biology,86.92,65.39,20,0
6616,Madhavi Madushanka,Female,Computer Science,86.92,63.77,21,0
8467,Supun Ekanayake,Male,Biology,86.92,62.7,20,0
4799,Sashini Ranatunga,Female,Mathematics,86.91,72.26,20,0
6745,Supun Peiris,Male,Physics,86.91,70.59,21,0
7469,Kavindi Ranatunga,Female,Mathematics,86.91,69.88,19,0
6359,Sahan Abeysekera,Male,Physics,86.91,65.25,20,0
10902,Tharindu Madushanka,Male,Biology,86.91,62.91,25,0
9913,Hiruni Jayasinghe,Female,Computer Science,86.91,62.6,21,0
4860,Madhavi Senanayake,Female,Mathematics,86.9,71.15,22,0
3910,Supun Silva,Male,Computer Science,86.9,66.7,21,0
6878,Naveen Fernando,Male,Computer Science,86.9,63.21,19,0
10312,Kasun Abeysekera,Male,Computer Science,86.89,72.29,24,0
9517,Sahan Ekanayake,Male,Computer Science,86.89,65.08,18,0
2481,Tamara Williams,Male,Physics,86.89,64.04,19,0
2986,Haley Hutchinson,Female,Mathematics,86.89,62.95,18,0
1776,Jennifer Turner,Male,Biology,86.88,71.97,20,0
3913,Nimal Ranatunga,Male,Physics,86.88,64.25,22,0
5708,Chamara Perera,Male,Physics,86.87,66.44,22,0
2533,William Burke,Male,Biology,86.87,64.35,21,0
10799,Amandi Dias,Female,Mathematics,86.87,64.11,17,0
4233,Madhavi Ranatunga,Female,Biology,86.86,72.55,21,0
10499,Sahan Jayasinghe,Male,Biology,86.86,68.62,19,0
4453,Amandi Rajapaksha,Female,Biology,86.86,65.16,18,0
3448,Lahiru Wijesinghe,Male,Physics,86.85,71.12,20,0
10269,Piumi Perera,Female,Computer Science,86.85,66.42,18,0
1946,Sarah West,Male,Mathematics,86.84,61.99,24,0
5049,Ishani Perera,Female,Computer Science,86.84,61.76,18,0
10454,Hiruni Dias,Female,Computer Science,86.83,74.8,24,0
5726,Rashmi Herath,Female,Physics,86.83,71.32,23,0
8860,Dilini Jayasinghe,Female,Physics,86.83,70.48,19,0
1033,Paul Jones,Female,Computer Science,86.83,70.39,23,0
7720,Sachini Herath,Female,Physics,86.83,66.42,16,0
7901,Kusal Madushanka,Male,Computer Science,86.83,62.7,20,0
7762,Dilini Dias,Female,Biology,86.82,70.58,22,0
3674,Amal Senanayake,Male,Computer Science,86.82,67.79,23,0
3668,Sashini Madushanka,Female,Physics,86.82,66.62,21,0
6150,Sashini Senanayake,Female,Physics,86.81,76.95,21,0
1625,Christopher Smith,Female,Computer Science,86.81,72.25,19,0
10500,Sahan Jayasinghe,Male,Biology,86.81,70.45,24,0
2162,Alison Anderson,Female,Physics,86.81,67.75,21,0
8831,Tharindu Herath,Male,Physics,86.81,66.88,21,0
7790,Dilan Abeysekera,Male,Physics,86.81,64.85,22,0
3837,Amandi Senanayake,Female,Physics,86.81,62.84,16,0
9987,Sahan Peiris,Male,Computer Science,86.81,62.56,21,0
6501,Nadeesha Senanayake,Female,Mathematics,86.81,62.55,22,0
5455,Kusal Gunawardena,Male,Computer Science,86.8,71.99,21,0
9963,Piumi Wijesinghe,Female,Mathematics,86.8,71.42,20,0
6003,Piumi Herath,Female,Biology,86.8,68.14,21,0
1362,Caitlin Warner,Female,Computer Science,86.8,67.4,26,0
6794,Hiruni Jayasinghe,Female,Mathematics,86.8,66.82,19,0
1122,Steven Moore,Female,Computer Science,86.8,66.18,21,0
8506,Amandi Jayasinghe,Female,Mathematics,86.8,64.86,23,0
4581,Sahan Senanayake,Male,Biology,86.79,70.78,19,0
10536,Hiruni Madushanka,Female,Mathematics,86.79,65.13,20,0
5587,Naveen Gunawardena,Male,Mathematics,86.78,68.45,21,0
2367,Gloria Sanchez,Female,Physics,86.78,64.46,19,0
8913,Sachini Herath,Female,Computer Science,86.78,58.34,17,0
9122,Dilini Wijesinghe,Female,Computer Science,86.77,74.62,17,0
7230,Ayesh Ranatunga,Male,Computer Science,86.77,71.49,19,0
10380,Tharindu Rajapaksha,Male,Physics,86.77,69.79,24,0
10988,Dilini Perera,Female,Computer Science,86.77,68.82,23,0
6913,Naveen Gunawardena,Male,Biology,86.77,66.85,16,0
10613,Rashmi Herath,Female,Physics,86.77,66.84,20,0
6551,Dinithi Abeysekera,Female,Biology,86.77,62.64,18,0
3643,Ravindu Abeysekera,Male,Physics,86.77,59.81,18,0
