StudentID,FirstName,LastName,Gender,DateOfBirth,Major,GPA
2339,Chris,Thomas,Female,2000-10-20,Physics,2.4
2340,Andrew,George,Male,1995-07-11,Mathematics,2.4
2341,Thomas,Kirby,Male,1997-01-23,Physics,3.17
2342,Ann,Waters,Male,2003-05-10,Mathematics,2.02
2343,Michael,Wilson,Male,1991-12-31,Mathematics,2.73
2344,Cynthia,White,Female,1990-11-25,Computer Science,3.99
2345,Darrell,Rodriguez,Female,2002-11-18,Physics,2.45
2346,Chad,Morris,Female,1996-12-29,Physics,2.91
2347,Daniel,Burke,Male,2002-05-10,Physics,2.82
2348,Michael,Hill,Male,1991-11-09,Physics,2.84
2349,Patricia,Anderson,Female,2001-01-02,Mathematics,2.09
2350,Melanie,Doyle,Male,2003-10-21,Mathematics,3.13
2351,Jason,Sanchez,Female,1990-10-31,Biology,2.89
2352,Kevin,Spencer,Female,1991-05-19,Biology,2.78
2353,Cheryl,Delgado,Female,1997-03-23,Mathematics,3.59
2354,Casey,Rodriguez,Female,1993-12-12,Physics,3.05
2355,Jonathan,Guzman,Male,1998-10-02,Mathematics,2.04
2356,David,Thomas,Female,2000-09-07,Mathematics,2.1
2357,Joyce,Wilson,Male,2002-11-05,Biology,2.34
2358,Brooke,Doyle,Male,2005-04-19,Physics,3.6
2359,Dawn,West,Female,1996-10-26,Physics,2.95
2360,Lisa,Williams,Female,2000-11-17,Computer Science,2.76
2361,Sophia,Harris,Male,2004-02-08,Mathematics,3.61
2362,Jeffrey,Johnson,Male,1996-01-25,Physics,2.0
2363,Margaret,Cox,Female,2000-02-28,Biology,2.73
2364,Christopher,Soto,Male,2005-06-10,Computer Science,2.64
2365,James,Velasquez,Male,2004-04-28,Biology,2.33
2366,Karen,Garcia,Female,2005-07-27,Computer Science,3.16
2367,Gloria,Sanchez,Female,1994-05-08,Physics,3.41
2368,Jacob,Mcneil,Male,2004-06-18,Mathematics,3.11
2369,Kristin,Martinez,Male,1991-10-09,Physics,2.34
2370,Dana,Tucker,Female,1995-04-22,Mathematics,2.2
2371,Barbara,Lyons,Male,1993-08-01,Biology,3.52
2372,Joe,Carson,Male,1998-05-27,Computer Science,3.8
2373,Randall,Mccall,Female,1996-07-02,Mathematics,2.24
2374,Carl,Carter,Male,2002-01-11,Mathematics,2.68
2375,Denise,Odom,Female,1999-10-10,Biology,3.44
2376,Loretta,Lewis,Male,1997-04-04,Biology,3.82
2377,Adam,Nelson,Female,1996-03-17,Computer Science,3.05
2378,Kiara,Brewer,Male,1995-01-23,Biology,3.66
2379,Erica,Robinson,Female,1990-03-22,Physics,3.51
2380,Alicia,Barker,Male,1994-07-08,Computer Science,2.61
2381,Wayne,Smith,Male,1999-10-04,Mathematics,2.93
2382,Brittany,Smith,Male,2004-01-18,Physics,2.66
2383,Jose,Norris,Male,2003-10-19,Biology,2.47
2384,James,Brown,Female,2004-01-26,Mathematics,3.46
2385,Nicole,Evans,Female,1997-01-30,Physics,3.36
2386,Scott,Williams,Male,1998-11-28,Physics,3.72
2387,Scott,Green,Male,1997-05-21,Biology,3.3
2388,Kenneth,Valdez,Male,1998-11-17,Mathematics,2.44
2389,Christopher,Brown,Male,1992-11-12,Computer Science,3.81
2390,Melissa,Waller,Female,1997-05-12,Mathematics,3.12
2391,Clayton,Silva,Female,2005-07-23,Computer Science,2.8
2392,Kimberly,Wu,Female,2000-03-05,Computer Science,2.52
2393,Jessica,Simon,Male,2003-05-22,Computer Science,3.7
2394,Richard,Cruz,Female,1991-08-28,Biology,2.91
2395,Russell,Brown,Female,2000-04-06,Computer Science,3.44
2396,Pamela,Fox,Male,1998-05-03,Biology,2.68
2397,Corey,Smith,Female,1993-06-01,Biology,2.84
2398,James,Delgado,Male,1991-06-28,Biology,3.59
2399,Karen,Henderson,Male,1998-01-08,Mathematics,3.29
2400,Adrian,Keller,Male,1992-12-02,Mathematics,2.78
2401,Whitney,Jones,Female,1990-02-25,Biology,3.83
2402,Colleen,Smith,Male,2004-12-31,Physics,2.0
2403,Christopher,Pennington,Female,2004-08-16,Mathematics,3.11
2404,Erica,Kennedy,Female,1993-07-10,Computer Science,3.51
2405,Melissa,Garner,Female,2004-09-23,Physics,3.22
2406,Robert,Jackson,Female,1998-06-10,Biology,2.55
2407,Sara,Nixon,Female,2002-08-01,Biology,3.26
2408,Patty,Smith,Female,2004-07-12,Mathematics,2.0
2409,Raven,Zuniga,Female,2003-03-17,Biology,2.94
2410,Holly,Odonnell,Male,2001-08-25,Biology,3.48
2411,Jennifer,Mcdaniel,Female,1990-04-05,Biology,2.69
2412,James,Valdez,Female,1990-03-13,Mathematics,3.05
2413,Frank,Fox,Female,1996-10-01,Biology,2.43
2414,Susan,Cox,Male,1991-04-16,Biology,3.35
2415,Wayne,Kramer,Female,1999-01-26,Biology,2.38
2416,Vincent,Clements,Male,2000-05-29,Computer Science,3.06
2417,Kimberly,Campos,Male,1993-05-07,Biology,3.84
2418,Jeffrey,Buckley,Male,2001-02-11,Mathematics,3.25
2419,Christopher,Carter,Male,1996-11-26,Biology,2.8
2420,Stephen,Morales,Male,1999-02-22,Biology,2.7
2421,Carolyn,Solomon,Male,1990-03-10,Biology,2.07
2422,Nicholas,King,Female,2001-03-10,Mathematics,2.75
2423,Kristen,Hernandez,Female,2001-06-16,Physics,4.0
2424,Adam,Bailey,Male,2004-09-18,Computer Science,3.37
2425,Mackenzie,Simpson,Female,2000-01-16,Physics,2.91
2426,Cory,Anderson,Female,1999-03-29,Physics,3.24
2427,David,Taylor,Male,2001-06-08,Mathematics,3.1
2428,Derek,Lewis,Female,2000-10-23,Biology,2.44
2429,Christina,Jones,Female,1993-04-25,Computer Science,2.38
2430,Kimberly,Clark,Female,2000-11-06,Computer Science,2.59
2431,Mitchell,Johnson,Male,2003-06-10,Computer Science,2.45
2432,Brandi,Cochran,Female,2003-04-25,Physics,3.57
2433,Jessica,Warren,Male,1995-04-02,Computer Science,3.69
2434,William,Dominguez,Male,1996-08-05,Computer Science,2.7
2435,Alexander,Clark,Female,2001-09-10,Biology,3.2
2436,Brittany,Hernandez,Female,1993-08-01,Physics,3.08
2437,Richard,Zhang,Male,1996-11-27,Mathematics,2.13
2438,Zachary,King,Male,1993-01-18,Mathematics,2.39
2439,Diana,Turner,Female,1993-06-22,Biology,2.16
2440,Cameron,Pennington,Male,2002-11-20,Biology,3.37
2441,Christopher,Gonzalez,Male,1997-02-26,Biology,2.48
2442,Mikayla,Cooley,Male,1998-09-27,Biology,3.54
2443,Anna,Burns,Male,1991-06-01,Physics,2.0
2444,Erik,Marshall,Male,1994-02-18,Biology,2.75
2445,Chelsea,Torres,Male,1998-08-06,Biology,2.53
2446,Gerald,Christensen,Female,1995-05-28,Mathematics,3.11
2447,Brooke,Estes,Male,2005-10-18,Physics,2.14
2448,Latoya,Chaney,Female,1993-06-10,Computer Science,3.53
2449,John,Hernandez,Female,2001-07-19,Computer Science,2.48
2450,Paige,Freeman,Male,2004-04-27,Mathematics,3.33
2451,John,Moore,Female,1997-07-09,Biology,3.57
2452,Barbara,Lee,Male,2000-06-07,Mathematics,3.18
2453,James,Munoz,Female,1993-03-17,Computer Science,2.51
2454,Joseph,Coleman,Female,1990-02-04,Physics,3.57
2455,Angel,Fritz,Female,1992-07-12,Biology,2.61
2456,Cynthia,Bennett,Female,1998-10-04,Mathematics,2.0
2457,Selena,Nicholson,Female,1996-05-03,Biology,3.78
2458,Alan,Potter,Male,2002-09-30,Biology,2.0
2459,Tara,Myers,Male,1995-04-10,Biology,2.44
2460,Blake,David,Male,1998-02-14,Mathematics,2.33
2461,Paul,Davidson,Male,2001-11-06,Biology,2.35
2462,Matthew,Warner,Female,1993-10-01,Computer Science,2.98
2463,Cynthia,Thompson,Male,2001-11-04,Computer Science,3.42
2464,Edward,Martinez,Female,1994-08-28,Computer Science,2.69
2465,Debra,Adams,Female,1997-01-15,Biology,3.19
2466,Clayton,Davis,Female,2005-06-30,Physics,2.12
2467,Carrie,Deleon,Female,1993-11-16,Biology,3.31
2468,Jennifer,Price,Male,2005-04-09,Physics,2.83
2469,Eileen,Peterson,Male,1992-07-19,Physics,3.47
2470,John,Lloyd,Female,2002-08-21,Physics,2.99
2471,Joseph,Smith,Female,2002-02-10,Physics,3.17
2472,Marissa,Ball,Female,1998-09-09,Computer Science,2.86
2473,Joseph,Hahn,Female,1996-04-24,Physics,2.92
2474,Randy,Davidson,Male,1992-11-15,Mathematics,3.43
2475,Marcus,Ingram,Male,2004-09-13,Mathematics,2.29
2476,John,Watson,Female,1991-05-08,Mathematics,2.0
2477,Garrett,Hopkins,Female,2003-01-23,Physics,3.45
2478,Sonia,Hartman,Male,2003-07-27,Physics,2.52
2479,Christopher,Roth,Female,1997-10-16,Physics,3.28
2480,Ronald,Chen,Male,1996-07-19,Computer Science,2.56
2481,Tamara,Williams,Male,1993-08-31,Physics,3.55
2482,Erin,Adams,Female,1993-01-03,Computer Science,2.69
2483,Rachel,Harper,Female,2002-07-29,Biology,2.77
2484,Troy,Lopez,Female,2005-11-22,Mathematics,2.88
2485,Thomas,Reeves,Female,1991-02-03,Computer Science,3.09
2486,Douglas,Wallace,Female,2004-12-05,Computer Science,3.39
2487,George,Lee,Female,1996-03-07,Biology,3.46
2488,Andrew,Ray,Male,2000-11-04,Physics,2.86
2489,Dillon,Johnson,Female,2003-05-30,Computer Science,2.61
2490,Katherine,Ramsey,Female,1997-12-19,Biology,2.15
2491,Thomas,Harris,Female,1993-05-25,Computer Science,2.52
2492,Kimberly,Villanueva,Male,2002-09-16,Physics,3.84
2493,Mary,Andersen,Female,1999-03-30,Mathematics,2.26
2494,Charles,Barry,Male,2000-10-28,Mathematics,2.71
2495,Lauren,Bradley,Female,1997-09-03,Biology,2.89
2496,Joyce,Dixon,Male,1997-08-14,Biology,3.5
2497,Shelly,Park,Female,2004-12-03,Computer Science,2.74
2498,Bryan,Watkins,Male,1993-09-23,Computer Science,2.69
2499,Pamela,Ruiz,Female,1997-10-30,Physics,2.09
2500,Michelle,Morris,Female,2004-01-17,Biology,3.37
2501,Sean,Livingston,Male,2004-04-05,Physics,3.23
2502,Penny,Stephens,Female,1993-01-04,Biology,3.51
2503,James,Schwartz,Female,1997-10-20,Physics,4.0
2504,Joshua,Ortiz,Male,1991-10-27,Physics,3.54
2505,John,Simpson,Male,1995-05-22,Computer Science,3.43
2506,William,Ramirez,Female,1990-11-10,Computer Science,3.79
2507,Elizabeth,Li,Male,1997-09-08,Mathematics,2.7
2508,Tom,Brown,Female,2003-07-28,Mathematics,3.58
2509,Garrett,Perez,Male,1998-10-17,Biology,3.15
2510,Alexander,Williams,Female,2005-06-13,Computer Science,3.02
2511,Tammy,Sullivan,Female,1997-09-15,Physics,2.87
2512,Jamie,Jones,Male,1992-01-05,Mathematics,2.99
2513,Nathan,Garcia,Male,1993-03-28,Physics,3.32
2514,Brandon,Walter,Female,1992-11-16,Physics,3.74
2515,William,Sexton,Female,1992-07-22,Computer Science,2.97
2516,Amy,George,Female,2001-01-11,Computer Science,2.44
2517,Amanda,Richardson,Male,2004-11-21,Computer Science,3.07
2518,Laura,Harris,Male,2000-05-16,Physics,3.57
2519,Megan,Foster,Female,2002-01-02,Biology,3.85
2520,Mark,Freeman,Female,1997-12-07,Computer Science,2.88
2521,Mary,Obrien,Male,1995-03-22,Biology,2.48
2522,Christie,Mckay,Male,1993-08-12,Mathematics,2.83
2523,Stephanie,Anderson,Male,1996-10-30,Computer Science,2.81
2524,Christopher,Mclaughlin,Male,1990-09-27,Physics,2.37
2525,Gabriel,Brooks,Female,2003-10-31,Computer Science,3.47
2526,Amanda,Marshall,Female,1994-11-28,Physics,2.0
2527,Timothy,Harding,Male,1991-10-07,Biology,2.0
2528,Gary,Mitchell,Female,2001-05-03,Mathematics,2.92
2529,Shelby,Robinson,Female,1997-09-17,Computer Science,3.02
2530,David,Anthony,Male,1998-07-22,Computer Science,3.03
2531,Kimberly,Juarez,Male,1992-01-16,Computer Science,2.66
2532,Theresa,Fitzpatrick,Male,2004-09-10,Physics,2.0
2533,William,Burke,Male,2003-12-27,Biology,3.57
2534,Nathaniel,Lopez,Male,1995-11-04,Biology,2.87
2535,Jennifer,Sullivan,Male,2002-06-27,Mathematics,2.27
2536,Holly,Rodriguez,Female,1998-01-16,Physics,3.04
2537,Heather,Ferguson,Male,1997-10-18,Mathematics,3.03
2538,John,Martinez,Female,2000-04-13,Physics,2.94
2539,Lori,Cuevas,Male,1992-08-14,Physics,3.72
2540,Mary,Larson,Male,1991-04-19,Mathematics,3.77
2541,Meghan,Thomas,Female,1994-10-15,Mathematics,4.0
2542,Jennifer,Howard,Male,1996-05-31,Computer Science,3.01
2543,Brenda,Pennington,Female,1996-12-26,Mathematics,2.68
2544,Christopher,Pacheco,Female,1992-11-20,Biology,3.42
2545,Amy,Forbes,Male,1999-02-23,Physics,4.0
2546,Robert,Adams,Female,2000-07-23,Computer Science,2.94
2547,Nicholas,Velazquez,Male,1990-12-01,Physics,2.86
2548,Donald,Townsend,Female,2002-05-08,Physics,2.13
2549,Jaime,Scott,Female,1994-12-25,Mathematics,3.72
2550,Patricia,Sullivan,Female,1995-11-29,Mathematics,2.0
2551,Darryl,Williams,Male,1994-09-11,Physics,2.28
2552,John,Barron,Male,1994-08-31,Biology,3.05
2553,Denise,Welch,Female,1997-07-06,Biology,2.63
2554,Garrett,Garza,Male,1994-05-23,Physics,2.66
2555,Joe,Baker,Male,1991-05-04,Mathematics,3.05
2556,Sarah,David,Female,1992-01-18,Mathematics,2.94
2557,Jenna,Walker,Male,1995-10-14,Biology,3.36
2558,Charles,Powers,Male,2002-01-18,Mathematics,2.63
2559,Laurie,Burgess,Male,1996-01-05,Computer Science,3.5
2560,Paul,Roy,Female,2002-03-15,Physics,3.24
2561,Janet,Mendoza,Female,2003-04-25,Biology,3.63
2562,Nathan,Reilly,Male,1995-03-23,Biology,2.76
2563,Wendy,Brennan,Female,1990-06-19,Physics,2.53
2564,Joshua,Massey,Female,1992-06-30,Computer Science,3.15
2565,Philip,Medina,Male,1998-01-30,Computer Science,2.62
2566,Damon,Johnson,Female,2002-02-04,Biology,2.84
2567,Rachel,Sharp,Female,1994-08-31,Biology,2.84
2568,Catherine,Vaughn,Female,1999-08-27,Computer Science,3.11
2569,Francis,Arellano,Male,2004-03-27,Mathematics,3.33
2570,Lori,Matthews,Female,1998-06-15,Computer Science,2.3
2571,James,Hamilton,Male,1991-12-27,Mathematics,2.4
2572,Joshua,Garcia,Female,1992-06-23,Computer Science,3.99
2573,Thomas,Mcdaniel,Female,1995-05-03,Mathematics,2.71
2574,Jason,Roman,Female,2000-08-01,Mathematics,3.05
2575,Joshua,Smith,Female,2000-12-21,Mathematics,3.44
2576,Tiffany,Gomez,Male,1996-12-29,Mathematics,2.42
2577,Abigail,Gillespie,Male,2002-02-10,Mathematics,2.78
2578,Donna,Powell,Male,1993-03-14,Computer Science,2.68
2579,Jenna,Wilson,Male,2004-12-20,Mathematics,4.0
2580,Maxwell,Gonzalez,Female,1995-09-23,Computer Science,2.56
2581,Christopher,Osborne,Female,2000-01-05,Biology,3.17
2582,Derrick,Thornton,Male,2003-03-29,Physics,3.03
2583,Victor,Reese,Male,2002-04-30,Biology,3.31
2584,Sara,Murphy,Female,2001-06-10,Physics,3.35
2585,Jim,Perez,Female,1995-08-30,Physics,2.33
2586,Sean,Rivera,Female,2002-07-04,Computer Science,2.68
2587,Regina,Cox,Female,1992-11-18,Biology,2.57
2588,Erin,Rich,Female,2005-12-15,Mathematics,3.16
2589,Joe,Richardson,Male,2000-04-12,Mathematics,2.83
2590,Mitchell,Townsend,Male,1991-05-23,Physics,2.25
2591,Jessica,Powell,Male,1992-11-16,Biology,3.04
2592,Kristine,Hall,Male,1995-12-23,Mathematics,2.4
2593,James,Martin,Female,2001-03-19,Computer Science,3.73
2594,Jamie,Stevenson,Male,1990-11-03,Physics,3.02
2595,Alicia,Smith,Male,1998-10-01,Physics,4.0
2596,Laura,Parsons,Female,1992-12-04,Biology,3.89
2597,Benjamin,Espinoza,Female,1992-03-28,Biology,3.95
2598,Theodore,Evans,Male,2001-05-19,Mathematics,3.0
2599,Mark,Garcia,Female,1998-07-29,Biology,2.13
2600,Karen,Colon,Male,2001-08-07,Mathematics,2.18
2601,Todd,Leach,Female,1992-10-19,Physics,2.99
2602,Jonathan,Anderson,Female,1990-08-30,Biology,2.39
2603,Rebecca,Jimenez,Male,2002-10-28,Computer Science,3.12
2604,George,Solis,Male,1999-11-19,Computer Science,2.91
2605,Lisa,Thompson,Female,1994-12-06,Biology,3.29
2606,Sean,Mueller,Female,2001-07-13,Mathematics,2.7
2607,Todd,Fuller,Male,1992-05-20,Biology,3.08
2608,Gregory,French,Male,1995-07-12,Biology,3.08
2609,Ann,Green,Female,2005-05-19,Mathematics,3.49
2610,Jill,Baker,Male,2005-03-04,Physics,2.96
2611,Maria,Villanueva,Male,1991-12-23,Mathematics,3.35
2612,Richard,Brown,Female,2000-12-24,Computer Science,3.29
2613,Jimmy,Rodriguez,Female,1999-05-20,Biology,3.53
2614,Dwayne,Frey,Female,1994-06-28,Biology,2.63
2615,Robert,Martin,Male,1994-07-08,Physics,2.86
2616,Spencer,Robertson,Female,1997-08-25,Computer Science,2.0
2617,Tracy,Nash,Male,2000-08-28,Biology,2.73
2618,Stephen,Cantrell,Male,1995-06-30,Mathematics,2.13
2619,Gregory,Wiggins,Male,2001-06-01,Biology,2.1
2620,Jennifer,Hawkins,Female,1995-09-29,Physics,2.75
2621,Sarah,Crawford,Male,1993-03-20,Biology,3.52
2622,Robin,Carrillo,Female,1992-09-09,Physics,3.19
2623,Oscar,Crawford,Female,1996-04-03,Computer Science,3.17
2624,Shannon,Gonzalez,Female,2001-11-17,Computer Science,3.51
2625,Ryan,Adams,Female,1992-07-12,Physics,3.65
2626,Valerie,Lyons,Male,1992-12-30,Biology,2.85
2627,Samantha,Clements,Male,2005-06-17,Biology,3.48
2628,Charlotte,Simmons,Male,1994-04-13,Physics,3.15
2629,Jose,Compton,Male,2004-01-21,Computer Science,3.42
2630,Audrey,Dalton,Female,1990-02-13,Mathematics,3.21
2631,Jennifer,Rodriguez,Male,1991-05-02,Mathematics,4.0
2632,Jill,Horn,Male,2003-11-25,Computer Science,3.65
2633,John,Thornton,Female,2005-08-10,Mathematics,3.19
2634,Cory,Marquez,Male,2003-08-01,Physics,3.28
2635,John,Gaines,Female,2005-01-06,Biology,3.25
2636,Dylan,Lopez,Female,1998-07-06,Physics,2.05
2637,Lisa,Gonzalez,Male,1997-02-02,Mathematics,2.47
2638,Cameron,Hanson,Female,2001-06-18,Computer Science,2.83
2639,Christopher,Simmons,Male,2003-09-18,Physics,4.0
2640,Sandra,Bailey,Male,1990-10-02,Physics,3.4
2641,Jennifer,Rogers,Female,2003-10-20,Biology,2.92
2642,Karen,Blevins,Female,2000-04-19,Mathematics,3.59
2643,Megan,Wheeler,Female,1992-07-20,Biology,4.0
2644,Gary,Bennett,Female,1999-07-26,Computer Science,3.66
2645,Corey,Morgan,Male,1995-09-16,Mathematics,3.52
2646,Joshua,Williams,Male,2001-12-25,Computer Science,2.74
2647,April,Turner,Male,1998-11-07,Biology,2.32
2648,Christopher,Stein,Female,2005-01-28,Computer Science,2.51
2649,Michael,Garcia,Female,2005-09-07,Biology,3.01
2650,Jesse,Barker,Female,2000-07-23,Biology,3.41
2651,Benjamin,Robbins,Female,1999-09-28,Computer Science,2.3
2652,Matthew,Mccann,Female,1995-12-24,Biology,2.28
2653,Patrick,White,Male,1993-08-23,Computer Science,2.66
2654,Kyle,Duran,Female,1991-07-31,Mathematics,2.0
2655,Steven,Bell,Male,2005-10-29,Physics,3.08
2656,Debra,Turner,Male,2003-03-09,Computer Science,2.04
2657,Robert,White,Male,2003-08-10,Biology,2.78
2658,Christian,Stewart,Female,1999-04-06,Mathematics,2.45
2659,Jane,Cole,Male,1994-02-17,Computer Science,3.33
2660,Matthew,Acevedo,Female,1999-05-01,Physics,2.28
2661,John,Ramsey,Female,1998-04-15,Computer Science,2.16
2662,Steven,Watson,Female,1998-03-01,Biology,2.56
2663,Ryan,Rodriguez,Female,1994-01-06,Computer Science,2.89
2664,Melanie,Reed,Female,1995-01-24,Computer Science,3.66
2665,Christie,Byrd,Male,1999-03-02,Physics,2.45
2666,Richard,Bullock,Male,1991-11-26,Physics,4.0
2667,Bobby,Harvey,Female,1998-07-06,Mathematics,3.06
2668,Andre,Wells,Female,2005-01-17,Biology,3.65
2669,Tristan,Lawrence,Female,1993-12-30,Computer Science,2.76
2670,Daniel,Miller,Female,1991-02-20,Biology,3.47
2671,Michael,Wagner,Female,1990-05-21,Mathematics,3.13
2672,Jonathan,Hale,Female,2002-01-18,Computer Science,3.22
2673,Elizabeth,Huffman,Female,1994-12-29,Biology,3.15
2674,Robert,Bailey,Male,2000-08-15,Biology,2.0
2675,Carlos,Doyle,Male,2001-11-08,Biology,2.77
2676,James,Young,Male,1995-07-05,Biology,2.77
2677,Charles,Smith,Male,1991-04-29,Computer Science,2.77
2678,Autumn,Atkinson,Male,2004-10-28,Biology,2.03
2679,Laura,Lopez,Female,2001-12-18,Physics,3.83
2680,Amanda,White,Male,1998-09-24,Mathematics,2.44
2681,Benjamin,James,Female,1993-03-21,Biology,2.79
2682,Wanda,Jones,Female,1994-06-06,Biology,2.36
2683,Katherine,Rivers,Female,2000-10-31,Computer Science,2.16
2684,William,Combs,Male,1991-09-04,Physics,4.0
2685,Jamie,Taylor,Male,1997-12-14,Biology,2.47
2686,Paul,Winters,Female,2001-10-08,Biology,3.71
2687,Wesley,Rodriguez,Male,2003-01-10,Biology,3.23
2688,Mark,Sanchez,Female,1998-08-14,Physics,3.71
2689,Maria,Barrera,Male,2001-03-08,Mathematics,2.61
2690,Lindsey,Lane,Male,1996-12-30,Mathematics,3.66
2691,Samantha,Arellano,Female,1997-02-08,Physics,3.3
2692,Amanda,Moore,Female,1994-11-14,Mathematics,2.14
2693,Danny,Wilson,Female,1997-11-16,Physics,4.0
2694,Alicia,Johnson,Female,1992-09-19,Physics,2.95
2695,Brian,Maldonado,Female,2005-04-27,Computer Science,2.58
2696,Katherine,Smith,Female,1995-02-13,Biology,3.09
2697,Shelia,Harvey,Male,2005-01-02,Computer Science,3.01
2698,Sandra,Campbell,Male,1995-02-07,Physics,2.96
2699,Maria,Williams,Male,1994-10-13,Biology,2.0
2700,Maria,Ruiz,Female,1993-08-05,Mathematics,2.12
2701,Nicholas,White,Male,1998-04-11,Physics,3.9
2702,Colin,Smith,Female,1990-05-08,Computer Science,2.75
2703,Jermaine,Barker,Female,1991-05-01,Computer Science,2.0
2704,Felicia,Hernandez,Female,1991-01-29,Physics,2.29
2705,Joseph,Aguilar,Male,1998-11-02,Mathematics,2.46
2706,Dana,Greer,Female,2002-03-23,Mathematics,3.64
2707,Teresa,Miller,Female,1999-02-15,Physics,3.26
2708,Katrina,Herrera,Male,2003-10-18,Computer Science,3.1
2709,Paul,Torres,Female,2003-04-10,Physics,3.35
2710,Angel,Brewer,Female,1998-12-24,Computer Science,2.31
2711,Danielle,Reyes,Male,1998-07-28,Biology,3.89
2712,Cheryl,Graham,Female,2004-11-24,Physics,4.0
2713,Amber,Browning,Female,2004-11-03,Biology,3.29
2714,Julie,Gutierrez,Male,2001-03-01,Mathematics,2.07
2715,Ryan,Wilson,Male,1993-06-30,Mathematics,2.51
2716,Sarah,Griffin,Female,1993-02-23,Computer Science,3.01
2717,Lauren,Barry,Female,1990-03-23,Computer Science,2.98
2718,Joshua,Guzman,Female,2002-04-10,Computer Science,3.58
2719,Taylor,Hunter,Female,2001-05-26,Mathematics,3.51
2720,Laura,Ellis,Male,2004-01-07,Physics,3.14
2721,Casey,Morales,Male,1998-12-17,Biology,3.66
2722,Robert,Berry,Male,1992-04-06,Mathematics,2.56
2723,Lisa,Smith,Male,1992-06-20,Computer Science,2.23
2724,Kimberly,Fritz,Female,1998-11-11,Biology,2.59
2725,Paula,Wright,Male,1990-05-06,Biology,2.97
2726,Hayley,Evans,Female,1997-04-12,Biology,4.0
2727,Bobby,Adams,Female,2000-01-21,Biology,3.2
2728,David,Wood,Female,1991-12-23,Mathematics,2.93
2729,Brittany,Morgan,Male,1991-12-12,Computer Science,2.15
2730,Paula,Smith,Male,1996-11-10,Biology,3.04
2731,Peter,Riley,Male,2002-08-16,Mathematics,2.28
2732,Timothy,Alexander,Female,1996-01-31,Computer Science,2.53
2733,Elizabeth,Wyatt,Female,1995-04-09,Physics,2.68
2734,Lisa,Davis,Female,1997-10-20,Mathematics,3.44
2735,John,Gonzalez,Female,1991-08-22,Mathematics,3.07
2736,Raymond,Long,Male,2001-05-22,Physics,3.03
2737,Rebecca,Lin,Male,2001-12-31,Physics,3.71
2738,Melissa,Griffin,Male,2005-06-20,Physics,2.0
2739,Renee,Maldonado,Male,2004-05-31,Physics,2.1
2740,Stephanie,Harris,Female,1995-01-30,Computer Science,2.43
2741,Steven,Hall,Female,1993-11-29,Physics,3.98
2742,Jill,Walker,Female,2002-05-23,Mathematics,2.32
2743,Johnny,Hanson,Female,1993-11-19,Mathematics,3.13
2744,Sara,Kelly,Male,1995-08-23,Physics,3.83
2745,Ashley,Ruiz,Female,1999-11-29,Physics,2.24
2746,Gabriel,Watkins,Male,1990-03-05,Computer Science,2.94
2747,Sarah,Alvarado,Female,1999-07-18,Mathematics,3.56
2748,Jerry,Santiago,Male,1995-09-07,Computer Science,3.08
2749,Tiffany,Collins,Male,2005-05-08,Biology,2.92
2750,Jennifer,King,Female,1995-03-03,Mathematics,3.82
2751,Christopher,Myers,Female,1991-06-30,Computer Science,2.01
2752,Katherine,Monroe,Female,1995-09-06,Biology,3.32
2753,Monica,Castaneda,Male,2000-01-25,Mathematics,3.18
2754,Amanda,Nelson,Male,1998-02-19,Computer Science,3.58
2755,Candice,Krause,Male,1992-09-13,Mathematics,2.81
2756,Brenda,Maddox,Male,1990-06-22,Physics,3.33
2757,Paul,Huang,Male,2002-12-05,Mathematics,2.31
2758,Kimberly,Waters,Male,1998-10-19,Computer Science,2.74
2759,Kathryn,Vasquez,Male,2001-01-09,Physics,3.18
2760,Deanna,Huber,Male,1995-10-21,Mathematics,2.78
2761,Tara,Orr,Male,1992-07-05,Computer Science,2.54
2762,Bonnie,Blake,Female,1991-04-25,Physics,2.79
2763,Eric,Carpenter,Female,1998-12-23,Computer Science,3.8
2764,Nicholas,Snyder,Male,2003-11-13,Biology,3.21
2765,Jessica,Powell,Male,1999-08-04,Biology,3.63
2766,Jose,Johnson,Female,1995-07-14,Biology,3.15
2767,Rebecca,Marshall,Female,1996-09-15,Biology,2.76
2768,Kathryn,Ellison,Female,1996-04-22,Mathematics,3.01
2769,Joseph,Morales,Female,1998-09-24,Biology,2.81
2770,Alexander,Daniel,Female,1991-08-12,Physics,2.83
2771,Amy,Ballard,Male,2003-11-10,Mathematics,2.5
2772,Laura,Butler,Female,1992-05-18,Biology,2.44
2773,Annette,Sanders,Female,1997-12-18,Mathematics,2.0
2774,Kenneth,Richardson,Male,1993-06-10,Biology,2.44
2775,Rachel,Sims,Male,1998-04-25,Mathematics,2.0
2776,Mario,Perez,Female,1996-07-26,Physics,2.96
2777,Troy,White,Male,1996-12-27,Physics,2.85
2778,Christina,Johnston,Male,1990-08-11,Biology,3.12
2779,Courtney,Olsen,Female,2005-07-05,Biology,2.7
2780,Victoria,Smith,Female,2002-01-18,Computer Science,3.06
2781,Steven,Sanchez,Female,2001-09-01,Biology,2.57
2782,Lee,Watson,Female,1995-04-16,Physics,3.01
2783,Christopher,Hatfield,Female,2001-01-30,Biology,2.51
2784,Alicia,Garcia,Male,1990-11-11,Biology,3.27
2785,Randy,Garcia,Male,2005-11-14,Mathematics,2.76
