student_id,full_name,gender,major,overall_average_score,overall_attendance_percentage,course_count,failed_courses,risk_low_score,risk_low_attendance,risk_failed_courses,risk_reasons
7593,Kusal Fernando,Male,Physics,81.38,58.41,19,0,false,true,false,Low attendance
10360,Shehan Ranatunga,Male,Mathematics,81.38,58.48,21,0,false,true,false,Low attendance
6105,Naveen Peiris,Male,Mathematics,81.38,59.33,19,0,false,true,false,Low attendance
8492,Ravindu Fernando,Male,Physics,81.38,59.55,25,0,false,true,false,Low attendance
8428,Rashmi Madushanka,Female,Biology,81.38,62.53,23,0,false,true,false,Low attendance
5720,Rashmi Jayasinghe,Female,Physics,81.38,63.04,21,0,false,true,false,Low attendance
7280,Sahan Dias,Male,Biology,81.38,64.44,21,0,false,true,false,Low attendance
3687,Sashini Perera,Female,Biology,81.39,59.04,21,0,false,true,false,Low attendance
3868,Rashmi Gunawardena,Female,Computer Science,81.39,60.66,20,0,false,true,false,Low attendance
2735,John Gonzalez,Female,Mathematics,81.39,62.04,23,0,false,true,false,Low attendance
9415,Rashmi Peiris,Female,Mathematics,81.4,56.82,20,0,false,true,false,Low attendance
6869,Tharindu Rajapaksha,Male,Computer Science,81.4,59.59,20,0,false,true,false,Low attendance
1914,Steven Rocha,Female,Physics,81.4,64.08,22,0,false,true,false,Low attendance
1903,Rose Johnson,Female,Physics,81.4,64.74,20,0,false,true,false,Low attendance
2968,Cesar Montoya,Male,Computer Science,81.41,59.2,22,0,false,true,false,Low attendance
8331,Dilini Wijesinghe,Female,Physics,81.41,59.74,20,0,false,true,false,Low attendance
9075,Rashmi Herath,Female,Computer Science,81.41,61.04,16,0,false,true,false,Low attendance
9180,Dilini Perera,Female,Computer Science,81.42,55.55,22,0,false,true,false,Low attendance
10986,Kasun Fernando,Male,Physics,81.42,61.22,23,0,false,true,false,Low attendance
7251,Dilini Silva,Female,Mathematics,81.42,62.47,17,0,false,true,false,Low attendance
5969,Nimal Wijesinghe,Male,Physics,81.42,63.88,21,0,false,true,false,Low attendance
7483,Dilini Jayasinghe,Female,Mathematics,81.43,57.82,19,0,false,true,false,Low attendance
4090,Tharushi Ekanayake,Female,Biology,81.43,60.92,22,0,false,true,false,Low attendance
3061,Tharindu Abeysekera,Male,Biology,81.43,61.51,19,0,false,true,false,Low attendance
7190,Hiruni Jayasinghe,Female,Mathematics,81.44,62.83,21,0,false,true,false,Low attendance
6086,Ravindu Senanayake,Male,Physics,81.44,63.3,19,0,false,true,false,Low attendance
3147,Supun Perera,Male,Biology,81.44,64.73,22,0,false,true,false,Low attendance
10783,Lahiru Ranatunga,Male,Physics,81.44,64.91,17,0,false,true,false,Low attendance
2295,Steven Hale,Female,Computer Science,81.45,57.45,24,0,false,true,false,Low attendance
6505,Hiruni Jayasinghe,Female,Mathematics,81.45,58.07,23,0,false,true,false,Low attendance
10585,Kasun Madushanka,Male,Mathematics,81.45,59.46,23,0,false,true,false,Low attendance
7795,Ayesh Senanayake,Male,Physics,81.45,61.79,19,0,false,true,false,Low attendance
7850,Kavindi Dias,Female,Physics,81.45,62.9,20,0,false,true,false,Low attendance
1202,Ashley Patterson,Female,Physics,81.45,62.93,22,0,false,true,false,Low attendance
3566,Sachini Herath,Female,Computer Science,81.45,63.96,21,0,false,true,false,Low attendance
7436,Madhavi Abeysekera,Female,Physics,81.45,64.49,20,0,false,true,false,Low attendance
7378,Chamara Rajapaksha,Male,Computer Science,81.46,61.27,23,0,false,true,false,Low attendance
8973,Kavindi Jayasinghe,Female,Biology,81.46,64.03,18,0,false,true,false,Low attendance
3896,Amandi Ranatunga,Female,Physics,81.47,56.46,20,0,false,true,false,Low attendance
10169,Shehan Senanayake,Male,Computer Science,81.47,58.57,20,0,false,true,false,Low attendance
7922,Dilini Fernando,Female,Biology,81.47,58.83,25,0,false,true,false,Low attendance
6034,Madhavi Silva,Female,Mathematics,81.47,61.03,19,0,false,true,false,Low attendance
5329,Ravindu Fernando,Male,Biology,81.47,61.56,26,0,false,true,false,Low attendance
5512,Amal Gunawardena,Male,Biology,81.47,63.06,20,0,false,true,false,Low attendance
4337,Naveen Dias,Male,Mathematics,81.47,63.32,18,0,false,true,false,Low attendance
7009,Tharindu Peiris,Male,Mathematics,81.47,63.54,18,0,false,true,false,Low attendance
9722,Kusal Perera,Male,Physics,81.47,64.64,20,0,false,true,false,Low attendance
8458,Sahan Abeysekera,Male,Physics,81.48,60.68,16,0,false,true,false,Low attendance
7675,Ayesh Gunawardena,Male,Mathematics,81.49,54.4,17,0,false,true,false,Low attendance
8676,Tharushi Madushanka,Female,Biology,81.49,58.58,22,0,false,true,false,Low attendance
3593,Hiruni Silva,Female,Physics,81.49,59.99,21,0,false,true,false,Low attendance
4449,Kasun Dias,Male,Computer Science,81.49,60.46,17,0,false,true,false,Low attendance
10869,Amal Senanayake,Male,Biology,81.49,61.58,19,0,false,true,false,Low attendance
1672,James Jones,Female,Mathematics,81.49,63.32,21,0,false,true,false,Low attendance
3658,Nethmi Abeysekera,Female,Biology,81.49,63.67,20,0,false,true,false,Low attendance
9552,Kasun Madushanka,Male,Biology,81.49,63.79,17,0,false,true,false,Low attendance
7599,Nethmi Ranatunga,Female,Physics,81.5,61.7,22,0,false,true,false,Low attendance
5795,Naveen Jayasinghe,Male,Computer Science,81.5,61.95,24,0,false,true,false,Low attendance
4109,Supun Fernando,Male,Biology,81.5,64.29,22,0,false,true,false,Low attendance
9543,Nethmi Abeysekera,Female,Biology,81.51,58.73,22,0,false,true,false,Low attendance
5011,Dinithi Dias,Female,Biology,81.51,61.01,20,0,false,true,false,Low attendance
2720,Laura Ellis,Male,Physics,81.51,62.86,20,0,false,true,false,Low attendance
6005,Nethmi Silva,Female,Computer Science,81.51,63.31,20,0,false,true,false,Low attendance
9792,Sashini Ranatunga,Female,Computer Science,81.51,63.43,24,0,false,true,false,Low attendance
8501,Amandi Jayasinghe,Female,Mathematics,81.51,63.62,17,0,false,true,false,Low attendance
8441,Tharindu Rajapaksha,Male,Biology,81.51,63.69,22,0,false,true,false,Low attendance
5778,Ishani Wijesinghe,Female,Physics,81.51,63.97,21,0,false,true,false,Low attendance
4796,Nimal Abeysekera,Male,Computer Science,81.52,58.42,20,0,false,true,false,Low attendance
5288,Ravindu Senanayake,Male,Physics,81.52,60.02,18,0,false,true,false,Low attendance
3968,Sanduni Gunawardena,Female,Mathematics,81.52,63.19,19,0,false,true,false,Low attendance
8064,Sachini Ekanayake,Female,Biology,81.52,63.39,20,0,false,true,false,Low attendance
2409,Raven Zuniga,Female,Biology,81.52,63.45,20,0,false,true,false,Low attendance
7330,Madhavi Ranatunga,Female,Mathematics,81.52,64.26,18,0,false,true,false,Low attendance
4056,Ishara Ekanayake,Male,Mathematics,81.53,60.38,24,0,false,true,false,Low attendance
3068,Tharushi Silva,Female,Biology,81.53,60.64,21,0,false,true,false,Low attendance
7244,Ishani Jayasinghe,Female,Physics,81.53,61.05,21,0,false,true,false,Low attendance
3918,Dilini Rajapaksha,Female,Biology,81.53,61.22,17,0,false,true,false,Low attendance
3662,Amandi Dias,Female,Biology,81.53,62.02,22,0,false,true,false,Low attendance
9339,Sashini Fernando,Female,Biology,81.53,62.52,20,0,false,true,false,Low attendance
5810,Naveen Wijesinghe,Male,Computer Science,81.54,60.16,21,0,false,true,false,Low attendance
6275,Hiruni Ranatunga,Female,Biology,81.54,61.43,21,0,false,true,false,Low attendance
9338,Nethmi Jayasinghe,Female,Computer Science,81.54,64.71,18,0,false,true,false,Low attendance
10895,Shehan Herath,Male,Mathematics,81.54,64.74,16,0,false,true,false,Low attendance
9599,Ayesh Wijesinghe,Male,Biology,81.55,61.66,17,0,false,true,false,Low attendance
4659,Tharushi Abeysekera,Female,Biology,81.55,62.03,20,0,false,true,false,Low attendance
9644,Supun Gunawardena,Male,Physics,81.55,63.9,24,0,false,true,false,Low attendance
2966,Jeffery Clark,Female,Physics,81.56,57.26,21,0,false,true,false,Low attendance
8514,Tharushi Wijesinghe,Female,Biology,81.56,62.11,22,0,false,true,false,Low attendance
10748,Ishara Dias,Male,Mathematics,81.56,62.21,15,0,false,true,false,Low attendance
5297,Kavindi Peiris,Female,Computer Science,81.56,64.9,22,0,false,true,false,Low attendance
3047,Ayesh Silva,Male,Mathematics,81.57,58.27,24,0,false,true,false,Low attendance
4135,Piumi Silva,Female,Physics,81.57,59.63,20,0,false,true,false,Low attendance
8869,Dilan Gunawardena,Male,Physics,81.57,60.82,22,0,false,true,false,Low attendance
7695,Kasun Gunawardena,Male,Mathematics,81.57,62.67,22,0,false,true,false,Low attendance
1436,Robert Meyers,Female,Computer Science,81.57,62.91,20,0,false,true,false,Low attendance
2359,Dawn West,Female,Physics,81.57,63.53,17,0,false,true,false,Low attendance
9341,Dinithi Silva,Female,Physics,81.57,64.31,19,0,false,true,false,Low attendance
7109,Chamara Madushanka,Male,Biology,81.58,61.2,19,0,false,true,false,Low attendance
10132,Dilini Ranatunga,Female,Physics,81.58,61.48,17,0,false,true,false,Low attendance
9795,Ishara Dias,Male,Biology,81.58,62.49,19,0,false,true,false,Low attendance
6033,Supun Rajapaksha,Male,Physics,81.58,62.97,16,0,false,true,false,Low attendance
4081,Tharindu Abeysekera,Male,Physics,81.58,64.22,22,0,false,true,false,Low attendance
8812,Madhavi Herath,Female,Physics,81.59,61.86,20,0,false,true,false,Low attendance
3635,Supun Senanayake,Male,Computer Science,81.59,64.01,23,0,false,true,false,Low attendance
3821,Amandi Peiris,Female,Physics,81.6,56.96,17,0,false,true,false,Low attendance
5550,Hiruni Wijesinghe,Female,Physics,81.6,60.51,16,0,false,true,false,Low attendance
6543,Kasun Silva,Male,Mathematics,81.6,60.78,18,0,false,true,false,Low attendance
8178,Tharindu Ranatunga,Male,Physics,81.6,61.34,19,0,false,true,false,Low attendance
2091,Heather Johnson,Male,Computer Science,81.6,63.31,20,0,false,true,false,Low attendance
5189,Nadeesha Silva,Female,Physics,81.6,63.86,20,0,false,true,false,Low attendance
9466,Ishara Herath,Male,Physics,81.6,64.73,23,0,false,true,false,Low attendance
6035,Amandi Peiris,Female,Biology,81.61,58.71,22,0,false,true,false,Low attendance
6787,Nadeesha Perera,Female,Computer Science,81.61,58.86,21,0,false,true,false,Low attendance
6331,Supun Gunawardena,Male,Physics,81.61,62.52,18,0,false,true,false,Low attendance
2089,Benjamin Williams,Male,Physics,81.61,62.53,20,0,false,true,false,Low attendance
9828,Madhavi Senanayake,Female,Mathematics,81.61,64.04,19,0,false,true,false,Low attendance
5521,Ayesh Ranatunga,Male,Mathematics,81.61,64.23,17,0,false,true,false,Low attendance
7197,Piumi Rajapaksha,Female,Physics,81.62,59.85,21,0,false,true,false,Low attendance
5242,Kusal Herath,Male,Computer Science,81.62,59.86,23,0,false,true,false,Low attendance
6546,Sashini Peiris,Female,Mathematics,81.62,60.25,25,0,false,true,false,Low attendance
7410,Tharindu Dias,Male,Biology,81.62,61.3,21,0,false,true,false,Low attendance
2556,Sarah David,Female,Mathematics,81.62,61.4,15,0,false,true,false,Low attendance
8699,Madhavi Perera,Female,Mathematics,81.62,61.44,20,0,false,true,false,Low attendance
4950,Supun Rajapaksha,Male,Physics,81.62,64.53,19,0,false,true,false,Low attendance
2215,Mark Collier,Female,Mathematics,81.63,60.87,22,0,false,true,false,Low attendance
8465,Sashini Gunawardena,Female,Physics,81.63,64.45,20,0,false,true,false,Low attendance
10122,Ishara Ekanayake,Male,Computer Science,81.64,55.37,21,0,false,true,false,Low attendance
3783,Nethmi Rajapaksha,Female,Physics,81.64,59.43,20,0,false,true,false,Low attendance
7026,Lahiru Perera,Male,Physics,81.64,60.93,18,0,false,true,false,Low attendance
6842,Hiruni Fernando,Female,Mathematics,81.64,63.05,17,0,false,true,false,Low attendance
4536,Kavindi Ekanayake,Female,Mathematics,81.64,63.05,17,0,false,true,false,Low attendance
4227,Amal Wijesinghe,Male,Physics,81.64,63.49,17,0,false,true,false,Low attendance
7724,Kavindi Fernando,Female,Biology,81.64,63.65,27,0,false,true,false,Low attendance
2180,Tyler Mclaughlin,Female,Mathematics,81.64,64.64,18,0,false,true,false,Low attendance
3037,Sashini Peiris,Female,Mathematics,81.64,64.7,19,0,false,true,false,Low attendance
7258,Nethmi Abeysekera,Female,Physics,81.65,56.79,16,0,false,true,false,Low attendance
3056,Naveen Perera,Male,Biology,81.65,60.92,23,0,false,true,false,Low attendance
8259,Kavindi Peiris,Female,Physics,81.65,62.38,22,0,false,true,false,Low attendance
10747,Rashmi Perera,Female,Physics,81.65,63.74,19,0,false,true,false,Low attendance
9783,Dilan Herath,Male,Computer Science,81.65,63.9,22,0,false,true,false,Low attendance
7504,Shehan Herath,Male,Computer Science,81.66,59.0,20,0,false,true,false,Low attendance
4575,Nadeesha Perera,Female,Biology,81.66,59.71,21,0,false,true,false,Low attendance
1295,Dale Neal,Female,Computer Science,81.66,63.1,19,0,false,true,false,Low attendance
3064,Tharindu Herath,Male,Computer Science,81.67,62.67,19,0,false,true,false,Low attendance
5056,Supun Herath,Male,Mathematics,81.68,58.86,21,0,false,true,false,Low attendance
2891,Angel Glass,Male,Computer Science,81.68,60.14,21,0,false,true,false,Low attendance
10626,Hiruni Peiris,Female,Mathematics,81.68,62.34,14,0,false,true,false,Low attendance
8471,Tharindu Madushanka,Male,Computer Science,81.68,63.06,26,0,false,true,false,Low attendance
1833,David Cannon,Female,Physics,81.69,56.88,22,0,false,true,false,Low attendance
7632,Rashmi Ranatunga,Female,Computer Science,81.69,63.63,18,0,false,true,false,Low attendance
9066,Kavindi Fernando,Female,Computer Science,81.69,64.03,21,0,false,true,false,Low attendance
6227,Nethmi Fernando,Female,Computer Science,81.7,63.42,18,0,false,true,false,Low attendance
1562,Austin Lee,Female,Computer Science,81.71,61.32,21,0,false,true,false,Low attendance
10957,Sashini Gunawardena,Female,Computer Science,81.71,62.26,23,0,false,true,false,Low attendance
6192,Nadeesha Perera,Female,Mathematics,81.72,54.06,22,0,false,true,false,Low attendance
7414,Rashmi Madushanka,Female,Computer Science,81.72,57.11,21,0,false,true,false,Low attendance
1441,Billy Thomas,Female,Computer Science,81.72,59.33,21,0,false,true,false,Low attendance
7387,Dinithi Abeysekera,Female,Biology,81.72,61.28,23,0,false,true,false,Low attendance
4430,Chamara Fernando,Male,Physics,81.72,63.31,18,0,false,true,false,Low attendance
7342,Dilini Ranatunga,Female,Computer Science,81.72,64.79,20,0,false,true,false,Low attendance
7384,Dilan Fernando,Male,Physics,81.73,57.19,25,0,false,true,false,Low attendance
2762,Bonnie Blake,Female,Physics,81.73,58.98,22,0,false,true,false,Low attendance
2936,Rachel Cooper,Female,Physics,81.73,61.26,21,0,false,true,false,Low attendance
7020,Lahiru Gunawardena,Male,Biology,81.73,63.38,21,0,false,true,false,Low attendance
10579,Tharindu Ranatunga,Male,Mathematics,81.74,56.53,20,0,false,true,false,Low attendance
1862,Wesley Castillo,Female,Biology,81.74,61.71,24,0,false,true,false,Low attendance
5370,Amal Senanayake,Male,Biology,81.74,63.16,24,0,false,true,false,Low attendance
8629,Rashmi Dias,Female,Physics,81.74,63.91,22,0,false,true,false,Low attendance
3457,Ayesh Ekanayake,Male,Biology,81.74,63.96,24,0,false,true,false,Low attendance
4844,Dilan Senanayake,Male,Biology,81.75,53.7,19,0,false,true,false,Low attendance
7989,Tharushi Gunawardena,Female,Biology,81.75,60.17,21,0,false,true,false,Low attendance
10410,Sachini Abeysekera,Female,Biology,81.76,57.55,23,0,false,true,false,Low attendance
8810,Tharushi Rajapaksha,Female,Mathematics,81.76,58.64,18,0,false,true,false,Low attendance
8017,Dilan Wijesinghe,Male,Physics,81.76,59.9,23,0,false,true,false,Low attendance
4550,Naveen Abeysekera,Male,Computer Science,81.76,63.76,14,0,false,true,false,Low attendance
10756,Sashini Senanayake,Female,Biology,81.76,63.88,20,0,false,true,false,Low attendance
9350,Ravindu Senanayake,Male,Physics,81.77,57.6,24,0,false,true,false,Low attendance
5492,Kusal Wijesinghe,Male,Physics,81.77,58.21,20,0,false,true,false,Low attendance
7604,Tharindu Ranatunga,Male,Physics,81.77,61.03,21,0,false,true,false,Low attendance
6494,Lahiru Fernando,Male,Physics,81.77,63.47,23,0,false,true,false,Low attendance
5578,Hiruni Wijesinghe,Female,Physics,81.77,63.98,22,0,false,true,false,Low attendance
8654,Piumi Abeysekera,Female,Biology,81.77,64.87,22,0,false,true,false,Low attendance
2824,Ebony Chen,Female,Physics,81.77,64.95,26,0,false,true,false,Low attendance
7317,Kusal Silva,Male,Mathematics,81.78,58.53,20,0,false,true,false,Low attendance
3366,Tharushi Gunawardena,Female,Biology,81.79,62.33,22,0,false,true,false,Low attendance
7902,Kusal Silva,Male,Physics,81.79,63.64,19,0,false,true,false,Low attendance
1945,Misty Gardner,Male,Biology,81.79,63.99,20,0,false,true,false,Low attendance
7206,Chamara Wijesinghe,Male,Mathematics,81.8,63.02,19,0,false,true,false,Low attendance
8899,Ravindu Fernando,Male,Mathematics,81.81,61.68,22,0,false,true,false,Low attendance
1686,Holly Hutchinson,Female,Physics,81.81,62.12,22,0,false,true,false,Low attendance
6339,Ishani Ekanayake,Female,Biology,81.82,60.42,21,0,false,true,false,Low attendance
6335,Kusal Herath,Male,Physics,81.82,62.77,22,0,false,true,false,Low attendance
8060,Tharushi Silva,Female,Biology,81.82,63.3,18,0,false,true,false,Low attendance
9468,Rashmi Ranatunga,Female,Physics,81.82,64.02,23,0,false,true,false,Low attendance
3870,Nethmi Ekanayake,Female,Computer Science,81.83,60.39,25,0,false,true,false,Low attendance
8256,Sahan Wijesinghe,Male,Computer Science,81.83,60.91,22,0,false,true,false,Low attendance
6343,Shehan Herath,Male,Mathematics,81.83,61.46,17,0,false,true,false,Low attendance
10856,Kasun Herath,Male,Mathematics,81.83,61.51,20,0,false,true,false,Low attendance
3219,Hiruni Rajapaksha,Female,Computer Science,81.83,62.35,19,0,false,true,false,Low attendance
3625,Kasun Madushanka,Male,Biology,81.83,64.05,20,0,false,true,false,Low attendance
1376,Elizabeth Brown,Female,Biology,81.84,55.12,23,0,false,true,false,Low attendance
6382,Sachini Peiris,Female,Computer Science,81.84,59.17,18,0,false,true,false,Low attendance
1417,Ryan Holmes,Female,Physics,81.84,60.91,21,0,false,true,false,Low attendance
6994,Ayesh Senanayake,Male,Mathematics,81.84,63.09,18,0,false,true,false,Low attendance
3329,Hiruni Senanayake,Female,Physics,81.84,64.23,19,0,false,true,false,Low attendance
8243,Sahan Gunawardena,Male,Physics,81.85,60.77,20,0,false,true,false,Low attendance
4349,Madhavi Perera,Female,Computer Science,81.85,64.24,24,0,false,true,false,Low attendance
8233,Tharushi Perera,Female,Physics,81.85,64.91,19,0,false,true,false,Low attendance
4816,Kasun Abeysekera,Male,Computer Science,81.87,58.39,22,0,false,true,false,Low attendance
4792,Kavindi Perera,Female,Computer Science,81.87,62.33,23,0,false,true,false,Low attendance
8460,Kavindi Ranatunga,Female,Computer Science,81.87,62.79,22,0,false,true,false,Low attendance
10672,Rashmi Peiris,Female,Physics,81.87,64.78,22,0,false,true,false,Low attendance
2842,Kristie Henderson,Female,Biology,81.88,58.4,20,0,false,true,false,Low attendance
2603,Rebecca Jimenez,Male,Computer Science,81.88,61.17,20,0,false,true,false,Low attendance
5756,Sahan Abeysekera,Male,Physics,81.88,61.87,18,0,false,true,false,Low attendance
5513,Ravindu Ekanayake,Male,Mathematics,81.88,63.84,17,0,false,true,false,Low attendance
2086,Danielle Atkinson,Female,Computer Science,81.89,61.32,21,0,false,true,false,Low attendance
7138,Piumi Peiris,Female,Physics,81.89,62.47,18,0,false,true,false,Low attendance
2510,Alexander Williams,Female,Computer Science,81.89,63.66,23,0,false,true,false,Low attendance
9590,Ravindu Fernando,Male,Physics,81.89,64.02,20,0,false,true,false,Low attendance
10159,Supun Peiris,Male,Mathematics,81.89,64.37,20,0,false,true,false,Low attendance
3724,Dilini Jayasinghe,Female,Biology,81.9,57.09,16,0,false,true,false,Low attendance
2099,Valerie Beck,Female,Biology,81.9,59.15,15,0,false,true,false,Low attendance
4489,Supun Ekanayake,Male,Computer Science,81.9,63.73,22,0,false,true,false,Low attendance
6757,Sahan Ekanayake,Male,Physics,81.91,56.82,20,0,false,true,false,Low attendance
8898,Nimal Fernando,Male,Biology,81.91,62.61,20,0,false,true,false,Low attendance
9918,Tharindu Ekanayake,Male,Computer Science,81.91,64.88,23,0,false,true,false,Low attendance
9473,Naveen Herath,Male,Computer Science,81.91,64.88,21,0,false,true,false,Low attendance
5767,Ishani Peiris,Female,Biology,81.92,61.86,19,0,false,true,false,Low attendance
8711,Tharindu Fernando,Male,Physics,81.92,62.59,19,0,false,true,false,Low attendance
4877,Sachini Madushanka,Female,Computer Science,81.93,55.16,19,0,false,true,false,Low attendance
7455,Sashini Herath,Female,Computer Science,81.93,58.22,19,0,false,true,false,Low attendance
7945,Ishara Silva,Male,Physics,81.93,62.28,24,0,false,true,false,Low attendance
2042,Steven Flores,Male,Computer Science,81.94,56.33,19,0,false,true,false,Low attendance
5498,Amal Gunawardena,Male,Computer Science,81.94,63.22,16,0,false,true,false,Low attendance
6205,Chamara Peiris,Male,Computer Science,81.94,63.52,21,0,false,true,false,Low attendance
5818,Amandi Abeysekera,Female,Biology,81.94,63.8,20,0,false,true,false,Low attendance
9863,Ayesh Ekanayake,Male,Biology,81.94,63.92,21,0,false,true,false,Low attendance
2473,Joseph Hahn,Female,Physics,81.94,64.79,18,0,false,true,false,Low attendance
6114,Supun Dias,Male,Computer Science,81.95,59.7,21,0,false,true,false,Low attendance
5310,Ishara Ranatunga,Male,Physics,81.95,61.99,22,0,false,true,false,Low attendance
7865,Supun Rajapaksha,Male,Mathematics,81.96,58.98,23,0,false,true,false,Low attendance
6775,Kasun Herath,Male,Computer Science,81.96,62.72,23,0,false,true,false,Low attendance
1748,Brittany Young,Male,Biology,81.96,63.34,20,0,false,true,false,Low attendance
8375,Amandi Jayasinghe,Female,Physics,81.96,63.71,18,0,false,true,false,Low attendance
1675,Brianna Dyer,Female,Physics,81.97,61.23,18,0,false,true,false,Low attendance
6570,Piumi Gunawardena,Female,Physics,81.97,63.15,24,0,false,true,false,Low attendance
1334,Kelly Wallace,Female,Physics,81.97,64.33,24,0,false,true,false,Low attendance
10718,Nethmi Perera,Female,Mathematics,81.98,59.84,21,0,false,true,false,Low attendance
5022,Sanduni Jayasinghe,Female,Computer Science,81.98,60.34,21,0,false,true,false,Low attendance
8033,Sahan Fernando,Male,Physics,81.98,63.96,22,0,false,true,false,Low attendance
3636,Ishara Rajapaksha,Male,Mathematics,81.99,61.08,20,0,false,true,false,Low attendance
9878,Dinithi Wijesinghe,Female,Physics,81.99,63.01,20,0,false,true,false,Low attendance
8007,Sahan Ranatunga,Male,Mathematics,81.99,63.95,21,0,false,true,false,Low attendance
10714,Nethmi Dias,Female,Physics,82.0,59.98,18,0,false,true,false,Low attendance
9036,Kasun Wijesinghe,Male,Mathematics,82.0,61.36,19,0,false,true,false,Low attendance
5217,Sachini Silva,Female,Biology,82.0,63.42,14,0,false,true,false,Low attendance
8051,Madhavi Madushanka,Female,Physics,82.0,63.92,21,0,false,true,false,Low attendance
2530,David Anthony,Male,Computer Science,82.0,64.34,25,0,false,true,false,Low attendance
2607,Todd Fuller,Male,Biology,82.01,62.28,23,0,false,true,false,Low attendance
3130,Amal Gunawardena,Male,Biology,82.01,62.85,23,0,false,true,false,Low attendance
10998,Chamara Ranatunga,Male,Mathematics,82.01,62.86,20,0,false,true,false,Low attendance
7970,Kasun Rajapaksha,Male,Biology,82.01,63.46,19,0,false,true,false,Low attendance
9818,Ravindu Herath,Male,Physics,82.01,64.28,19,0,false,true,false,Low attendance
5384,Ayesh Ranatunga,Male,Physics,82.02,59.54,25,0,false,true,false,Low attendance
3270,Lahiru Gunawardena,Male,Physics,82.02,60.6,24,0,false,true,false,Low attendance
3430,Sashini Rajapaksha,Female,Biology,82.02,61.17,20,0,false,true,false,Low attendance
5490,Piumi Jayasinghe,Female,Physics,82.02,64.13,19,0,false,true,false,Low attendance
9453,Amal Ekanayake,Male,Mathematics,82.02,64.3,21,0,false,true,false,Low attendance
6754,Sahan Dias,Male,Physics,82.02,64.43,21,0,false,true,false,Low attendance
7123,Ishani Perera,Female,Biology,82.03,58.45,19,0,false,true,false,Low attendance
2728,David Wood,Female,Mathematics,82.04,59.09,20,0,false,true,false,Low attendance
8147,Amandi Gunawardena,Female,Computer Science,82.04,61.72,20,0,false,true,false,Low attendance
6177,Madhavi Ekanayake,Female,Biology,82.04,62.51,20,0,false,true,false,Low attendance
9313,Sashini Herath,Female,Biology,82.06,58.74,25,0,false,true,false,Low attendance
5122,Nimal Silva,Male,Computer Science,82.06,60.89,20,0,false,true,false,Low attendance
6380,Nadeesha Ekanayake,Female,Computer Science,82.06,61.0,24,0,false,true,false,Low attendance
5433,Dilan Wijesinghe,Male,Physics,82.06,61.4,20,0,false,true,false,Low attendance
8352,Nadeesha Jayasinghe,Female,Mathematics,82.06,64.05,23,0,false,true,false,Low attendance
3824,Amandi Ekanayake,Female,Physics,82.07,62.51,19,0,false,true,false,Low attendance
9277,Hiruni Gunawardena,Female,Computer Science,82.07,63.15,21,0,false,true,false,Low attendance
7754,Sashini Peiris,Female,Biology,82.07,63.22,21,0,false,true,false,Low attendance
2582,Derrick Thornton,Male,Physics,82.08,57.96,22,0,false,true,false,Low attendance
5532,Lahiru Perera,Male,Biology,82.08,59.09,19,0,false,true,false,Low attendance
3829,Lahiru Jayasinghe,Male,,82.08,63.77,22,0,false,true,false,Low attendance
4827,Dinithi Fernando,Female,Mathematics,82.08,63.87,21,0,false,true,false,Low attendance
3766,Kusal Peiris,Male,Mathematics,82.08,64.19,21,0,false,true,false,Low attendance
1415,Jessica Drake,Male,Computer Science,82.08,64.78,23,0,false,true,false,Low attendance
9766,Ravindu Ranatunga,Male,Biology,82.09,59.34,19,0,false,true,false,Low attendance
1266,Steven Smith,Male,Mathematics,82.09,59.69,21,0,false,true,false,Low attendance
6201,Ishani Rajapaksha,Female,Biology,82.09,61.37,24,0,false,true,false,Low attendance
6762,Sahan Herath,Male,Physics,82.09,61.43,27,0,false,true,false,Low attendance
2188,Jeffrey Pollard,Male,Physics,82.09,64.15,22,0,false,true,false,Low attendance
7824,Sachini Perera,Female,Physics,82.1,57.39,19,0,false,true,false,Low attendance
3741,Piumi Ranatunga,Female,Computer Science,82.1,60.62,18,0,false,true,false,Low attendance
5282,Nadeesha Ranatunga,Female,Mathematics,82.1,60.91,18,0,false,true,false,Low attendance
1207,Charles Gonzalez,Male,Computer Science,82.1,62.73,24,0,false,true,false,Low attendance
7481,Dinithi Perera,Female,Computer Science,82.1,63.1,18,0,false,true,false,Low attendance
7101,Rashmi Rajapaksha,Female,Biology,82.11,58.48,21,0,false,true,false,Low attendance
7084,Ishani Herath,Female,Physics,82.11,60.2,19,0,false,true,false,Low attendance
10409,Sashini Silva,Female,Mathematics,82.11,61.77,20,0,false,true,false,Low attendance
10979,Kavindi Wijesinghe,Female,Biology,82.11,62.01,24,0,false,true,false,Low attendance
3813,Sahan Gunawardena,Male,Biology,82.11,63.2,24,0,false,true,false,Low attendance
2604,George Solis,Male,Computer Science,82.12,60.42,24,0,false,true,false,Low attendance
7646,Madhavi Peiris,Female,Biology,82.13,57.49,23,0,false,true,false,Low attendance
1648,Michael Orr,Male,Mathematics,82.13,59.04,18,0,false,true,false,Low attendance
5713,Kasun Dias,Male,Mathematics,82.13,62.3,18,0,false,true,false,Low attendance
2228,Laura Wilkinson,Female,Physics,82.13,64.56,20,0,false,true,false,Low attendance
9463,Ravindu Fernando,Male,Computer Science,82.14,57.35,21,0,false,true,false,Low attendance
6863,Sashini Wijesinghe,Female,Mathematics,82.14,60.09,16,0,false,true,false,Low attendance
